text,label,majority,minority
And your intrepid reporter has to feel the need to find token Masculist organizations and Muslim lawyers (a girl in Toronto who has probably never been to Hamilton) to give their predictable victimhood speech,0,False,False
"Unless you can show me any evidence of where in our history, black people have ever felt superior to white people",0,False,False
"And then:  """"The laity have no meaningful or direct participation in the appointment, supervision and even removal of the parish priestess,"" Bishop Long said",0,False,False
"Education is the key to escaping poverty, but so-called liberals don't want these underprivileged minority students to escape poverty despite their rhetoric to the contrary",0,False,False
They let stupid speak for it's self,1,False,False
"This doctors 'religion' has been murdering one another for centuries, in fact, the Christian Crusades were in response to Muslim warriors trying to take over Jerusalem",0,False,False
Trump Jr has impressed me as the dumb daughter of a rich woman,1,False,False
All it does is dumb down the matter,1,False,False
"That most other Americans - Christian, Jewish, and Muslim - believe homosexual behavior is immoral behavior is a demonstrable fact",0,False,False
We should all be thankful to the Lady that it wasn't a Muslim extremist committing a terrorist act,0,False,False
"In all, you single-handedly destroyed any sympathy you hoped to gain, from many Alaskan natives",0,False,False
"The 3 cards are Sex, Money and Power",0,False,False
"I am not a homosexual, thus I am not able to talk about it one way or another",0,False,False
"And those same bishops are still brutalizing clergy sex abuse victims and trying to stomp out SNAP, to avoid being (fully) accountable to us",0,False,False
Why are most of the people blacks choose to represent them such idiots,1,False,False
"Pauw, someone with some balls at last",1,False,False
Some Gabriel clips for French Immersion class,0,False,False
"""Shanley rose to prominence in the 1970s as denim-clad, shaggy-haired counterculture figure, well known for criticizing the churchâ€™s stance on homosexuality",0,False,False
"No surprise, black lives matter protesters chant kill police, and black lives matter terrorists kill police",1,False,False
Let's gain some ground here,0,False,False
The attack at the Canadian Tire in Scarborough has not been reported in the Globe and Mail,0,False,False
The Bible says to obey the law and not steal things,0,False,False
I'm just not buying into the fear garbage like so many Americans have done that have taken us down paths of war for nothing,1,False,False
"""The SPLC monitors the ""activities of domestic hate groups and other extremists â€“ including the Ku Klux Klan, the neo-Nazi movement, neo-Confederates, racist skinheads, black separatists, antigovernment militias, Christian Identity adherents and others""",0,False,False
"In fact, it takes a toll on my mental health to relive it every time I see a doctor",0,False,False
"Let's talk about the Jihad against Indians shall we, Koenard Elst in Negationism in India gives an estimate of 80 million Hindus killed in the total jihad against India and let's not forget why the Crusades happened",1,True,False
"Obama divided the USA racially by making many ridiculous statements pointing racist fingers at police (yes, even black officers)",1,False,False
"There have been social injustices perpetrated by government against indigenous people (as well as the Chinese, Irish, Ukrainian, and gay people)",0,False,False
"M-103, like other parliamentary motions, depended on the power of",0,False,False
I would guess from your dismissal that you are a Trump supporter,0,False,False
"Unless Mother Martina is prepared to give her unqualified public respect and approval to gay marriage and homosexuality I don't feel she is qualified to lead a reconciliation campaign, although she is clearly qualified to speak to many other subjects",0,False,False
In fact I can give anecdotal evidence of black people being racist against other black people based on what island they come from in the Caribbean,0,False,False
"The irony is that Shakespeare clearly identified Othello as a ""Moor"", which to many English meant a black, but in fact a Moor was more likely a North African Arab, not exactly what we today refer to as ""black""",0,False,False
The only difference here is that this motion specifically mentions irrational fears about Islam,0,False,False
"Well, except when it's about the evil Muslims, as when she repeatedly claimed she witnessed hundreds (maybe it was thousands",1,False,False
"The tripling from one quarter to three quarters of men in the workforce in 4 decades was driven by primarily by economics which where the drivers behind ""transforming societal norms""",0,False,True
This is maddeningly idiotic and shameful on the part of this new director,1,False,False
