text,label,majority,minority,data augmentation
"(Luke 18:10-14)

I'll mention in passing that sincere, believing Muslims put their faces on the floor before their Creator, and still smite their breasts in grief and repentance for their sins",0,False,False,luke 1810-14 ill mention in passing that sincere believers '' put their faces on the floor before their creator and still smite their breasts in grief and repentance
How is it that we are so blended but yet still so culturally retarded that we can't see difference for what it is naturally,0,False,False,why do so many people still look like mixed immigrants and yet remain culturally retarded?
"
Where is the leadership from the Black community",0,False,False,where is black community leadership?
- that's one of the dumbest statements i've heard,1,False,False,that's probably the dumbest statement i have ever heard
Or perhaps you forgot about little epidemics like the black death (introduced into Europe from Asia),1,False,False,maybe you forgot about little epidemics like black death introduced from asia into europe
"

Where you won't get divorce-raped, and you don't have to listen to a spoiled, entitled (heavy) woman",0,False,False,where you won't be raped by a divorced man and where you won't have to listen to a spoiled and entitled heavy
"Individuals with narcissistic personality disorder have difficulty tolerating criticism or defeat, and may be left feeling humiliated or empty when they experience an ""injury"" in the form of criticism or rejection",0,False,False,individuals with narcissistic personality disorder are unable to tolerate criticism or defeat and may be left feeling humiliated or empty when they receive injury in the form of criticism or rejection
I understand they were trying to talk pidgin to gain popularity and accetpance,1,False,False,i understand they tried to talk pidgin to gain popularity and popularity
"From 'dealing' with North Korea to the rampant Hollywood  sexual exploitation of women and men, the ball is rolling and some 'pins' are bound to fall, unless it somehow ends up in the 'gutter'",0,False,False,from dealing with north korea to hollywood - rampant sexual exploitation of women and men the ball is rolling and some pins are bound to fall until they end up in the gutter
"Let me remind you, Colorado Liberals passed the 2013 Universal Background Check laws assuring us that it would keep this sort of thing from happening",0,False,False,let me remind you that the 2013 colorado liberals passed the universal background check laws assuring us that it would stop this from happening
