text,Class
Khan Saanp ki Saadgi Part 1:    2017/2018  Budget for PM House was 96 Crore Rs.  Actual expenditures was 100 Crore Rs.    2018/2019  Budget for PM House was 98 Crore Rs.  Actual expenditures was 102 Crore Rs.  #TellThem  #AltafHussain  #imranhataomulkbachao,0
Funny how the attacks on doctors are all happening in non-BJP states and the media is deciding to be silent on the matter! #DoctorsFightBack #BengalViolence #Kerala #DoctorsProtest https://t.co/RfkER321P2,0
Kolkata - SSKM Hospital.     Death of a nine-month-old girl from Behala because of alleged medical negligence triggered an altercation between police / hospital and the deceased's family and neighbours. #DoctorsFightBack  https://t.co/UHywMGp6VQ,0
These are internment camps. Call them for what they are #fucktrump https://t.co/NgUM01wtTn,0
@realDonaldTrump You must be unaware that when old tattered flags are retired from service they are often burned in a respectful  ceremony.   Will this law make this illegal?  #Dotard   #TrumpIsADisgrace   #TrumpIsATraitor   #TrumpIsAFraud   #TrumpIsAMoron   #TrumpIsTheEnemyOfThePeople   #TRUMPISACROOK,1
Trump's remark stuns CNN panel: 'Whose side is he on?' #Resist #ResistTrump #FuckTrump https://t.co/xcIQg9xCZL,0
@hd_kumaraswamy Where are you? Why isn't this case with CBI yet? We don't want your SIT. We know they will not do the job. Please transfer case to CBI. What are you afraid of?  #IMAJewels   #IMAJewelsFraud   #IMAFraud  #IMA  #IMAFraudCase https://t.co/TcxOa97OLB,1
#Icc can support a terrorist country(#Pakistan)to participate in wc tournament but they refushed a true country lover #Dhoni sir to wear his 'Balidaan' sign gloves.  #shameonyouicc 👎👎🖕🖕  #DhoniKeepsTheGlove 👍👍🤘🤘  #DhoniKeSaathDesh 🇮🇳🇮🇳🇮🇳  #DhoniKeepBalidaanBadgeGlove,1
@NPAShq I saw the helicopter UKP04 circling around Culcheth. I'm a citizen concerned for my safety so please can you tell me what has happened? #ukp04 #npas #culcheth #murderer #missingperson #prisonbreak #escapedprisoner #alien #polarbearwithchlamydia #policechase #serialkiller,0
Donald Trump Welcomed to the U.K. With Video of Boris Johnson Calling Him “Unfit” for Office #Resist #ResistTrump #FuckTrump https://t.co/3gWk47WFL3,0
Why do British people call people they don't like shower bags? #Douchebag,0
"@realDonaldTrump So did you start this so when you get out of prison, if you ever do. You'll get help to immerse yourself back into society? #McCainsAHeroDay #FuckTrump #treason #ImpeachTrump #ResignTrump #TraitorTrump",3
@dianenodwell @realDonaldTrump He made it 'ok' to be a nazi. #FuckTrump. Hope he spends his next birthday (and all the ones after that) in prison.,0
#Trump's Stunnng Open Betrayal Against the USA Makes History #IndictTrump #LockHimUp #FuckTrump #Progressive #Dems #ReSisters #Resistance #Resist #TraitorTrump #TrumpTreason #TrumpTraitor #PutinsPuppet #JailTrump #TrumpRussia #NotMyPresident #NoTrump #FBR https://t.co/pfKtf1pX1S,1
#baapbaaphotahai  cockroaches will always be cockroaches   #terroristNationPakistan,0
"Dear ICC, please don't forget that BCCI is your father.....    So,mind on your business....    Do better umpiring....    #DhoniKeepsTheGlove #DhoniKeepsTheGlove",1
A billion Cricket fans waited four years to watch how it fucking rains in England #ShameOnICC,3
"While BENGAL BURNING, CM OF TMC NOT WB, went for party development meeting?? She is the murderer of democracy TOTALLY EXPOSED sheltering MUSLIM TERROR GROUPS in south Bengal to HAMMER HINDUS @AmitShah @rashtrapatibhvn silent? @PMOIndia #DoctorsFightBack CM is mentally sick",1
1 Stop Fashion Women Kurta  @ Rs.199 (mrp-1107)    https://t.co/xX3qfYe1kb    More 1 Stop Fashion Offers    https://t.co/PtVllOwFv9    https://t.co/xX3qfYe1kb    #DoctorsFightBack #SaveBengal #amazon #flipkart #deals #dealoftheday #amazingdeals #offers #discount #JaiShreeRam #ModiForAll,0
#IndianPsychiatricSociety stands by #IndianMedicalAssociation. Condemns #ViolenceAgainstDoctors  #DoctorsFightBack #SolidarityWithNRSMCH #StopViolenceAgainstDoctors @MamataOfficial https://t.co/FIpSvBEdDb,0
"Wow! So you really did drink that Kool-aid . I guess there is no cure for stupid, though. #TrumpIsATraitor #TrumpsWorseThanNixon #TrumpCrimeSyndicate https://t.co/Tgf0rqECKm",1
"Lol yep, GM sis.   I’m firm on my #FuckTrump campaign, the draft dodger has our nation on the ropes! https://t.co/jLeozhlsGm",0
Retweet this to give @realDonaldTrump a big fuck you 🖕🏿 for his birthday. #fucktrump,3
"#ShameOnICC worst planning, no ground cover #ICCWorldCup2019 going in the lines of 2007 world cup in the west indies as a super flop rain show . #ICC &amp; @ECB_cricket run by jokers with no organising skills #CricketWorldCup19 @rahulvg",2
I don't think you really know the meaning of anti and bigot.,0
"I had a date arranged on Friday    On Thursday, I told him that I wouldn’t be having sex with him on a first date.     Haven’t heard from him since    WHAT IS WRONG WITH PEOPLE?! #dickhead",0
@TakariSanders @romanminaj225 @AnthonyMWalker If your avi is Cardi then your opinion is automatically invalid. #Rapist,1
@The_Trump_Train @realDonaldTrump #TrumpIsATraitor and you are a FOOL! 🤣🤣 https://t.co/DvXJIwZucv,2
"Chris Georgiou - Bojo in the House https://t.co/laVTmCEiQW via @YouTube check it out, absolutely brilliant! @larionDS #BorisJohnson #BoJo #BorisJohnsonShouldNotBePM",0
"@SpeakerPelosi Nancy, why aren't we starting impeachment inquiry? What can be wrong by placing the misdeeds in front of America? It would show strength. There would be no loss in standing up to truth? please explain.#TrumpIsATraitor",0
#ToryLeadershipDebate Brexit #Brexit Boris Johnson #borisjohnson #BorisJohnsonShouldNotBePM #Boris https://t.co/2KQrLppQDn,0
Our voices shall be heard ! This cause needs more media coverage because public health and education do matter and being oppressed in this brutal way is NOT okay ! #medicalstudent #DoctorsUnderOppression #DoctorsFightBack #DoctorsProtest https://t.co/ngSsN3lVFH,0
So hanging out in the ER tonight.. doc thought severe numbness &amp; spasams might need MRI but we settled for a ct scan. Hopefully can get home soon and on to pt!? I’m over almost a month of pain!   Oh &amp; #FuckTrump !,0
@ANI Chutiye  What about the biggest health scam industry these ‘doctors’ run in India? #DoctorsProtest #DoctorsFightBack they should be ashamed of themselves,3
"@unclescorpie @TomFitton @realDonaldTrump Are these idiots still on HRC?    Russia put #rapist tRump in the WH, Mueller report list facts, Individual 1 is a criminal, divider of the country, lies lies lies, @GOP aids in the #coverup , tRump is the Enemy of the People.  Ain't the right #Joepags   @joetalkshow  #incompetent",2
Feeling like weather #YouNeedToCalmDowm so that we can enjoy #CWC2019 .#ICC has already ruined it with their awful decisions and they don't even bother #ShameOnICC,0
#BrandonWebber  was a #murderer and #GTA     https://t.co/baHEN1084Y,0
"The #MohamedSalah effect: Reduced #HateCrimes and #AntiMuslim tweets    Familiarity breeds acceptance and understanding, and prevents the dehumanisation of people who differ in some way from ourselves    #DiversityInclusion     https://t.co/88iBnPKvwc",0
#DoctorsFightBack     Parents reaction when a doctor returns home safely in Bengal https://t.co/Tp4zm1PMjy,0
"We, Doctors , stand with our fellow Residents all over India !   #doctors_against_assualt   #DoctorStrike   #DoctorsFightBack   @HospitalArtemis     Long Live Doctors Unity !!! https://t.co/dPHHvqC3D5",0
Arrogant @BorisJohnson refuses to turn up to #C4debate. Is he allergic to debates and hustings? #BorisJohnsonShouldNotBePM,0
@spectatorindex Please boycott Huawei #boycotthuawei #boycottchina #UyghurGenocide,0
@LeonardRoxon Great hair can't save the goofy bum toucher look on his face. #DoucheBag,0
Everyone should be scared that #TraitorTrump doesn't know the difference between right and wrong. #TrumpIsATraitor #TrumpTreason #TrumpTraitor https://t.co/fkNkTjasPZ,0
#BorisJohnsonShouldNotBePM Johnson published a poem as editor of the Spectator in 2004 joking about the 'extermination' of the 'verminous' #Scottish people    #Indyref2 #Scotref   https://t.co/z19zJgPQLl,1
This shouldn't stop unless there's a strong action from the centre in the form of a law to protect doctors. #DoctorsFightBack #SaveTheDoctors https://t.co/dlZv91izwB,0
@realDonaldTrump Psst You were installed not elected with help from foreign entity. There were also iregularies with voting machines.   #VoteBlueToSaveAmerica   #VoteBlueToEndThisNightmare   #TrumpIsATraitor,0
#Alabama is fuckin #SICK - court forces #rape survivor to allow #rapist to have visitation with children https://t.co/OYvPFA1AQE,3
"@mayukhrghosh We have ZERO interest in playing GOD, so please don't treat us either as a GOD or as a DOG! If you deserve respect, so do we, nothing more and nothing less...    #DoctorsFightBack #SaveTheDoctors",1
@jaketapper Anyone who invites anyone else to attack America is a traitor. #TrumpIsATraitor #JohnMCainDay,1
Nation respect is more than cricket #DhoniKeepsTheGlove,0
"Sarah Sanders is floating the idea of running for Arkansas governor, sources say #Resist #ResistTrump #FuckTrump https://t.co/L78qmZDJWu",0
"@smiller4002 Hi Scott. Count me in please, and thanks for uniting all #Resisters   #HappyJohnMcCainDay  #HappyJohnMcCainDay   #HappyJohnMcCainDay   #HappyJohnMcCainDayJune14   #FuckTrump",0
Must Listen! I Stand With NRS https://t.co/hIRyPeDsCO via @YouTube #NRS #SAVEDOCTORS #India #NEWS #WestBengal #MamataLosingControl #DoctorsFightBack #DoctorsStrike #DoctorsProtest,0
@realDonaldTrump @senatemajldr @MarkWarner You &amp; Mitch are guilty of #ObstructionOfJustice #ObstructionOfCongress.    It's time to #DitchMitch #TrumpsAnInternationalDisgrace #TrumpIsATraitor #TrumpMustResign #TrumpResignNow #TrumpCrimeSyndicate #TrumpCrimeFamily #ImpeachTrumpNow #ImpeachmentInquiryNow     #HappyJohnMcCainDay,0
Whats @Swamy39 priority in life?    #ModiJiPleaseInkoKaamDo     #AbortionIsMurder #INDvAUS #AUSvIND #INDvsAUS #DhoniKeepTheGlove #JusticeForTwinkleSharma #JusticeForFarishta #Bharat #FreePrashantNow #DhoniKeepsTheGlove #WestBengal #Tirupati #GabbarisBack #SachinOpensAgain #starc,0
I hope I live long enough to see @AOC be president.    #AlexandriaOcasioCortez #MyCountryTisOfShe  #fuckTrump #Trumpsucks,3
Can't come soon enough!  😜  #FuckTrump  #ImpeachTheMF https://t.co/6fx3QMLZsz,0
"@jyotika35246268 @narendramodi This man completely nailed Mamata, her politics and her hypocrisy. #DoctorsFightBack https://t.co/yvSI1nr5Zp",0
@realDonaldTrump @OANN #ImpeachTrumpNow  #TrumpIsATraitor  #TrumpResignNow  #Trump  #TrumpIsTheEnemyOfThePeople    Amazing how insecure @POTUS is that he has to tweet this https://t.co/dd9pw4deG5,0
"Fact of the day, did you know that immigrants from Central America are Americans? Even the ones that the Trump administration puts in cages and kidnaps their children. They are Americans. #AmericanImmigrants #TrumpIsATraitor #BeGoneBigots https://t.co/hTBwcU4ZtN",1
"Today doctors are 'fighting', tomorrow teachers will join, than Sangh will activate their cell in each and every sector.  Mamata is trapped, cannot fight the Modi-Shah alone.  With messy handling @MamataOfficial is handing over on the platter WB to Modi-Shah.   #DoctorsFightBack",0
Trump admin's case for census question is bogus #Resist #ResistTrump #FuckTrump https://t.co/PgjzkPooun,1
"#WorldBloodDonorDay is being observed today across the globe to mark the birth anniversary of #KarlLandsteiner.    - 1st celebrated in 2004.  - Slogan for the campaign is 'Safe blood for all'.  - #Rwanda is the host country for #WorldBloodDonorDay2019.    Plz #Retweet🔃It, #ShameOnICC https://t.co/eqiMDEkcuH",0
"@sardanarohit Doctors come out on roads to protest against the brutality in West Bengal.  @MamataOfficial, your dictatorship is challenged by these young rebels with a cause.  #SaveBengal #DoctorsStrike #DoctorsFightBack  https://t.co/9moX7OBbAi",0
@realDonaldTrump You wish. #FuckTrump,0
@CNN Way to try and normalize that nasty bunch of grifters I don’t care do you? #fucktrump #fuckmelanie “it” Can’t wait for them to leave the people’s house.,0
Has any of the #England games been abandoned due to rain? #ShameOnICC #ENGvsWI,1
"@realDonaldTrump #FridayMotivation?  Correct #Trump.    He wrote,  “The dishonest media will NEVER keep us from accomplishing our objectives on behalf of our GREAT AMERICAN PEOPLE! #MAGA”  I say,  “Dishonest Trump will NEVER keep us from from restoring DEMOCRACY on behalf of all Americans!”    #FuckTrump https://t.co/eDOGNKbkjM",0
Heyy @msdhoni please get the tattoo of our balidan badge: the badge of honour.    #DhoniKeepTheGlove #DhoniKeepsTheGlove #DhoniKeSaathDesh #DhoniVsICC #ICC #ICCVersusIndia #ICCWorldCup2019 @virendersehwag @BCCI #WC2019,0
@Lilsuzy1962 And actually #FuckTrump impressed me also. 👍👍👍,3
#ShameOnICC @A2Spices @BCCI booooo... Such a disgusting venue..,0
@VoiceofmyBharat 700 doctors have quit in Bengal. 700.    Bsdk when are you planing to speak on this?     #SaveBengal #DoctorsFightBack,0
Lack of ethic? How about announcing to foreign adversaries his openness to interference? It's pretty much 'attack America because I am open to your agenda'. #BringBackHangingForTreason #TrumpIsATraitor #IndictTrump https://t.co/A2OTnaKbPR,0
"Trump’s possibly fake deal with Mexico, explained #Resist #ResistTrump #FuckTrump https://t.co/Ascu8WrClS",0
So has that derby fan had his bouncing Frank tattoo removed yet😂😂😂😂😂😂😂#dickhead,0
@BCCI is one greedy corrupt n wat not organisation....  @ICC to hell with you    #Comebackindia     #DhoniKeepsTheGlove,2
"Seriously, how the F**K did this happen?!?    #TrumpIsATraitor #TrumpIsAFraud #TrumpIsAMoron #TrumpIsADisgrace   #TrumpLiesEveryTimeHeSpeaks #TrumpMustGo #TheResistance https://t.co/kHV8bN7EcZ",3
Dear @ICC The symbol for Balidaan is pride of our Indian Para Troopers. There is nothing religious or political in wearing the glove.  Big commercial brands logo will do but not national pride ..? Its horrible   #DhoniKeepsTheGlove  @BCCI,0
@demindblower Guys a bit of a #dickhead https://t.co/9dD9NMEwMM,3
"Like most Tories, he contradicts himself all the time. He doesn’t give a crap what we think though.   May open the eyes 👀 of *some* wavering #Tory supporters though. Let’s hope so! #ToryLeadershipCandidates #notfittolead #ToryLiar #BorisJohnsonShouldNotBePM https://t.co/rvqEBWHRJN",0
@realDonaldTrump Has anyone told you today how much of a fucking tool you are?! No... Ok.  YOU'RE A FUCKING TOOL!!!   Have a great day 😁  #impeach45 #fucktrump,3
"While we are busy in blaming ICC and trending #ShameOnICC I am hearing a bad news. At least 31 children died in northern India due toxic substance found in lychee.    Where we are heading, using chemicals/pesticides for the sake of money and risking the life of thousands. Sad🙁",0
So... he just admitted that recidivism is obviously another problem we’re going to face.   #FuckTrump #ImpeachmentInquiryNow https://t.co/ehtJSWqHxY,3
"@realDonaldTrump Spanky, in between fart-tweeting and inhaling Nambian covfefe in front of Faux Fox news, I hope that you're practising your biglyest Nazi salute &amp; goose steps #TrumpIsATraitor #TrumpIsAMoron #ImpeachTrumpNOW #TrumpCrimeFamilyForPrison #TrumpIsARacist #DerangedDonald #TrumpLies https://t.co/Ncc9LHoa7s",1
